School ID,School Name,Year,Graduates,Enrollments,Enrollment Pct
609762,JULIAN HS,2011,221,122,0.552
609762,JULIAN HS,2012,294,162,0.551
609762,JULIAN HS,2013,212,110,0.519
609762,JULIAN HS,2014,211,108,0.512
609762,JULIAN HS,2015,208,84,0.404
609762,JULIAN HS,2017,192,90,0.469
609762,JULIAN HS,2018,118,66,0.559
609762,JULIAN HS,2019,125,60,0.48
609762,JULIAN HS,2020,101,43,0.426
609762,JULIAN HS,2016,149,73,0.49
609764,JUAREZ HS,2010,273,123,0.451
609764,JUAREZ HS,2011,329,147,0.447
609764,JUAREZ HS,2012,293,120,0.41
609764,JUAREZ HS,2013,342,163,0.477
609764,JUAREZ HS,2014,365,174,0.477
609764,JUAREZ HS,2015,334,169,0.506
609764,JUAREZ HS,2017,296,186,0.628
609764,JUAREZ HS,2018,325,204,0.628
609764,JUAREZ HS,2019,352,193,0.548
609764,JUAREZ HS,2020,330,191,0.579
609764,JUAREZ HS,2016,383,200,0.522
609766,VAUGHN HS,2010,39,5,0.128
609766,VAUGHN HS,2011,46,5,0.109
609766,VAUGHN HS,2012,29,6,0.207
609766,VAUGHN HS,2013,31,4,0.129
609766,VAUGHN HS,2014,33,3,0.091
609766,VAUGHN HS,2015,37,4,0.108
609766,VAUGHN HS,2017,37,4,0.108
609766,VAUGHN HS,2018,33,2,0.061
609766,VAUGHN HS,2019,23,2,0.087
609766,VAUGHN HS,2020,8,,
609766,VAUGHN HS,2016,26,2,0.077
609769,GRAHAM HS,2010,39,0,0
609769,GRAHAM HS,2011,34,1,0.029
609769,GRAHAM HS,2012,28,1,0.036
609769,GRAHAM HS,2013,23,0,0
609769,GRAHAM HS,2014,39,1,0.026
609769,GRAHAM HS,2015,27,1,0.037
609769,GRAHAM HS,2017,22,1,0.045
609769,GRAHAM HS,2018,28,3,0.107
609769,GRAHAM HS,2019,10,0,0
609769,GRAHAM HS,2020,7,,
609769,GRAHAM HS,2016,30,3,0.1
609780,MARINE LEADERSHIP AT AMES HS,2010,0,0,0
609780,MARINE LEADERSHIP AT AMES HS,2011,0,0,0
609780,MARINE LEADERSHIP AT AMES HS,2012,0,0,0
609780,MARINE LEADERSHIP AT AMES HS,2013,0,0,0
609780,MARINE LEADERSHIP AT AMES HS,2014,0,0,0
609780,MARINE LEADERSHIP AT AMES HS,2015,52,24,0.462
609780,MARINE LEADERSHIP AT AMES HS,2017,76,45,0.592
609780,MARINE LEADERSHIP AT AMES HS,2018,101,58,0.574
609780,MARINE LEADERSHIP AT AMES HS,2019,163,97,0.595
609780,MARINE LEADERSHIP AT AMES HS,2020,141,86,0.61
609780,MARINE LEADERSHIP AT AMES HS,2016,64,28,0.438
609783,JEFFERSON HS,2010,0,0,0
609783,JEFFERSON HS,2011,0,0,0
609783,JEFFERSON HS,2012,0,0,0
609783,JEFFERSON HS,2013,0,0,0
609783,JEFFERSON HS,2014,1,,
609783,JEFFERSON HS,2015,3,,
609783,JEFFERSON HS,2017,10,0,0
609783,JEFFERSON HS,2018,7,,
609783,JEFFERSON HS,2019,13,0,0
609783,JEFFERSON HS,2020,8,,
609783,JEFFERSON HS,2016,6,,
610244,CLARK HS,2010,168,97,0.577
610244,CLARK HS,2011,164,123,0.75
610244,CLARK HS,2012,194,117,0.603
610244,CLARK HS,2013,133,86,0.647
610244,CLARK HS,2014,90,49,0.544
610244,CLARK HS,2015,98,53,0.541
610244,CLARK HS,2017,94,74,0.787
610244,CLARK HS,2018,97,50,0.515
610244,CLARK HS,2019,98,48,0.49
610244,CLARK HS,2020,108,41,0.38
610244,CLARK HS,2016,91,52,0.571
610245,DOUGLASS HS,2010,86,34,0.395
610245,DOUGLASS HS,2011,77,29,0.377
610245,DOUGLASS HS,2012,82,43,0.524
610245,DOUGLASS HS,2013,51,18,0.353
610245,DOUGLASS HS,2014,54,19,0.352
610245,DOUGLASS HS,2015,58,12,0.207
610245,DOUGLASS HS,2017,43,14,0.326
610245,DOUGLASS HS,2018,32,9,0.281
610245,DOUGLASS HS,2019,16,5,0.313
610245,DOUGLASS HS,2020,12,4,0.333
610245,DOUGLASS HS,2016,59,20,0.339
610304,PHOENIX MILITARY HS,2010,79,41,0.519
610304,PHOENIX MILITARY HS,2011,59,27,0.458
610304,PHOENIX MILITARY HS,2012,88,44,0.5
610304,PHOENIX MILITARY HS,2013,71,40,0.563
610304,PHOENIX MILITARY HS,2014,103,55,0.534
610304,PHOENIX MILITARY HS,2015,93,42,0.452
610304,PHOENIX MILITARY HS,2017,118,93,0.788
610304,PHOENIX MILITARY HS,2018,108,76,0.704
610304,PHOENIX MILITARY HS,2019,111,71,0.64
610304,PHOENIX MILITARY HS,2020,114,68,0.596
610304,PHOENIX MILITARY HS,2016,99,64,0.646
610323,BOWEN HS,2010,82,43,0.524
610323,BOWEN HS,2011,49,21,0.429
610323,BOWEN HS,2012,188,85,0.452
610323,BOWEN HS,2013,130,57,0.438
610323,BOWEN HS,2014,90,34,0.378
610323,BOWEN HS,2015,81,40,0.494
610323,BOWEN HS,2017,67,24,0.358
610323,BOWEN HS,2018,55,25,0.455
610323,BOWEN HS,2019,64,37,0.578
610323,BOWEN HS,2020,51,23,0.451
610323,BOWEN HS,2016,66,29,0.439
610334,RABY HS,2010,109,68,0.624
610334,RABY HS,2011,98,65,0.663
610334,RABY HS,2012,99,52,0.525
610334,RABY HS,2013,96,61,0.635
610334,RABY HS,2014,79,43,0.544
610334,RABY HS,2015,88,45,0.511
610334,RABY HS,2017,68,33,0.485
610334,RABY HS,2018,77,35,0.455
610334,RABY HS,2019,75,35,0.467
610334,RABY HS,2020,52,29,0.558
610334,RABY HS,2016,89,33,0.371
610340,CHICAGO ACADEMY HS,2010,95,62,0.653
610340,CHICAGO ACADEMY HS,2011,93,69,0.742
610340,CHICAGO ACADEMY HS,2012,70,56,0.8
610340,CHICAGO ACADEMY HS,2013,106,76,0.717
610340,CHICAGO ACADEMY HS,2014,105,77,0.733
610340,CHICAGO ACADEMY HS,2015,107,86,0.804
610340,CHICAGO ACADEMY HS,2017,105,87,0.829
610340,CHICAGO ACADEMY HS,2018,114,89,0.781
610340,CHICAGO ACADEMY HS,2019,123,96,0.78
610340,CHICAGO ACADEMY HS,2020,135,87,0.644
610340,CHICAGO ACADEMY HS,2016,109,78,0.716
610357,SPRY HS,2010,24,14,0.583
610357,SPRY HS,2011,38,21,0.553
610357,SPRY HS,2012,57,31,0.544
610357,SPRY HS,2013,54,22,0.407
610357,SPRY HS,2014,47,22,0.468
610357,SPRY HS,2015,36,17,0.472
610357,SPRY HS,2017,43,31,0.721
610357,SPRY HS,2018,35,20,0.571
610357,SPRY HS,2019,34,19,0.559
610357,SPRY HS,2020,12,8,0.667
610357,SPRY HS,2016,52,24,0.462
610380,WILLIAMS HS,2010,0,0,0
610380,WILLIAMS HS,2011,55,42,0.764
610380,WILLIAMS HS,2012,71,49,0.69
610380,WILLIAMS HS,2013,44,33,0.75
610380,WILLIAMS HS,2014,71,59,0.831
610380,WILLIAMS HS,2015,79,59,0.747
610380,WILLIAMS HS,2017,36,31,0.861
610380,WILLIAMS HS,2018,58,46,0.793
610380,WILLIAMS HS,2019,48,37,0.771
610380,WILLIAMS HS,2020,28,21,0.75
610380,WILLIAMS HS,2016,62,48,0.774
610381,BRONZEVILLE HS,2010,114,82,0.719
610381,BRONZEVILLE HS,2011,118,86,0.729
610381,BRONZEVILLE HS,2012,123,83,0.675
610381,BRONZEVILLE HS,2013,113,76,0.673
610381,BRONZEVILLE HS,2014,118,76,0.644
610381,BRONZEVILLE HS,2015,110,72,0.655
610381,BRONZEVILLE HS,2017,84,57,0.679
610381,BRONZEVILLE HS,2018,85,59,0.694
610381,BRONZEVILLE HS,2019,82,43,0.524
610381,BRONZEVILLE HS,2020,28,10,0.357
610381,BRONZEVILLE HS,2016,82,44,0.537
610383,SOCIAL JUSTICE HS,2010,68,39,0.574
610383,SOCIAL JUSTICE HS,2011,69,32,0.464
610383,SOCIAL JUSTICE HS,2012,59,32,0.542
610383,SOCIAL JUSTICE HS,2013,71,44,0.62
610383,SOCIAL JUSTICE HS,2014,78,45,0.577
610383,SOCIAL JUSTICE HS,2015,76,43,0.566
610383,SOCIAL JUSTICE HS,2017,70,50,0.714
610383,SOCIAL JUSTICE HS,2018,51,29,0.569
610383,SOCIAL JUSTICE HS,2019,72,38,0.528
610383,SOCIAL JUSTICE HS,2020,57,28,0.491
610383,SOCIAL JUSTICE HS,2016,63,32,0.508
610384,INFINITY HS,2010,72,38,0.528
610384,INFINITY HS,2011,70,43,0.614
610384,INFINITY HS,2012,66,35,0.53
610384,INFINITY HS,2013,81,42,0.519
610384,INFINITY HS,2014,99,53,0.535
610384,INFINITY HS,2015,94,55,0.585
610384,INFINITY HS,2017,79,63,0.797
610384,INFINITY HS,2018,94,69,0.734
610384,INFINITY HS,2019,107,84,0.785
610384,INFINITY HS,2020,87,49,0.563
610384,INFINITY HS,2016,103,68,0.66
610385,MULTICULTURAL HS,2010,55,29,0.527
610385,MULTICULTURAL HS,2011,43,21,0.488
610385,MULTICULTURAL HS,2012,53,24,0.453
610385,MULTICULTURAL HS,2013,65,24,0.369
610385,MULTICULTURAL HS,2014,64,30,0.469
610385,MULTICULTURAL HS,2015,61,25,0.41
610385,MULTICULTURAL HS,2017,56,35,0.625
610385,MULTICULTURAL HS,2018,44,27,0.614
610385,MULTICULTURAL HS,2019,63,35,0.556
610385,MULTICULTURAL HS,2020,35,15,0.429
610385,MULTICULTURAL HS,2016,53,27,0.509
610386,PEACE AND EDUCATION HS,2010,48,5,0.104
610386,PEACE AND EDUCATION HS,2011,64,11,0.172
610386,PEACE AND EDUCATION HS,2012,63,13,0.206
610386,PEACE AND EDUCATION HS,2013,52,15,0.288
610386,PEACE AND EDUCATION HS,2014,60,11,0.183
610386,PEACE AND EDUCATION HS,2015,63,17,0.27
610386,PEACE AND EDUCATION HS,2017,49,12,0.245
610386,PEACE AND EDUCATION HS,2018,38,7,0.184
610386,PEACE AND EDUCATION HS,2019,41,4,0.098
610386,PEACE AND EDUCATION HS,2020,37,8,0.216
610386,PEACE AND EDUCATION HS,2016,45,8,0.178
610389,ORR HS,2010,188,93,0.495
610389,ORR HS,2011,172,67,0.39
610389,ORR HS,2012,147,79,0.537
610389,ORR HS,2013,102,50,0.49
610389,ORR HS,2014,116,51,0.44
610389,ORR HS,2015,75,34,0.453
610389,ORR HS,2017,78,44,0.564
610389,ORR HS,2018,60,23,0.383
610389,ORR HS,2019,46,25,0.543
610389,ORR HS,2020,49,14,0.286
610389,ORR HS,2016,62,30,0.484
610390,RICKOVER MILITARY HS,2010,52,32,0.615
610390,RICKOVER MILITARY HS,2011,78,51,0.654
610390,RICKOVER MILITARY HS,2012,70,41,0.586
610390,RICKOVER MILITARY HS,2013,79,51,0.646
610390,RICKOVER MILITARY HS,2014,112,76,0.679
610390,RICKOVER MILITARY HS,2015,90,57,0.633
610390,RICKOVER MILITARY HS,2017,102,77,0.755
610390,RICKOVER MILITARY HS,2018,164,112,0.683
610390,RICKOVER MILITARY HS,2019,116,85,0.733
610390,RICKOVER MILITARY HS,2020,109,62,0.569
610390,RICKOVER MILITARY HS,2016,131,82,0.626
610391,LINDBLOM HS,2010,85,73,0.859
610391,LINDBLOM HS,2011,162,136,0.84
610391,LINDBLOM HS,2012,121,102,0.843
610391,LINDBLOM HS,2013,124,101,0.815
610391,LINDBLOM HS,2014,192,169,0.88
610391,LINDBLOM HS,2015,183,153,0.836
610391,LINDBLOM HS,2017,205,194,0.946
610391,LINDBLOM HS,2018,245,219,0.894
610391,LINDBLOM HS,2019,278,262,0.942
610391,LINDBLOM HS,2020,265,224,0.845
610391,LINDBLOM HS,2016,199,175,0.879
610392,WORLD LANGUAGE HS,2010,57,28,0.491
610392,WORLD LANGUAGE HS,2011,52,28,0.538
610392,WORLD LANGUAGE HS,2012,78,40,0.513
610392,WORLD LANGUAGE HS,2013,86,43,0.5
610392,WORLD LANGUAGE HS,2014,78,36,0.462
610392,WORLD LANGUAGE HS,2015,64,37,0.578
610392,WORLD LANGUAGE HS,2017,74,57,0.77
610392,WORLD LANGUAGE HS,2018,59,47,0.797
610392,WORLD LANGUAGE HS,2019,65,45,0.692
610392,WORLD LANGUAGE HS,2020,91,72,0.791
610392,WORLD LANGUAGE HS,2016,89,52,0.584
610394,UPLIFT HS,2010,80,51,0.638
610394,UPLIFT HS,2011,107,72,0.673
610394,UPLIFT HS,2012,112,71,0.634
610394,UPLIFT HS,2013,84,46,0.548
610394,UPLIFT HS,2014,68,52,0.765
610394,UPLIFT HS,2015,81,53,0.654
610394,UPLIFT HS,2017,59,36,0.61
610394,UPLIFT HS,2018,52,40,0.769
610394,UPLIFT HS,2019,40,25,0.625
610394,UPLIFT HS,2020,29,15,0.517
610394,UPLIFT HS,2016,62,43,0.694
610402,DEVRY HS,2010,99,63,0.636
610402,DEVRY HS,2011,106,88,0.83
610402,DEVRY HS,2012,108,79,0.731
610402,DEVRY HS,2013,91,72,0.791
610402,DEVRY HS,2014,93,84,0.903
610402,DEVRY HS,2015,95,76,0.8
610402,DEVRY HS,2017,100,87,0.87
610402,DEVRY HS,2018,90,73,0.811
610402,DEVRY HS,2019,99,75,0.758
610402,DEVRY HS,2020,65,50,0.769
610402,DEVRY HS,2016,97,77,0.794
610499,COLLINS HS,2010,0,0,0
610499,COLLINS HS,2011,84,56,0.667
610499,COLLINS HS,2012,80,47,0.588
610499,COLLINS HS,2013,75,28,0.373
610499,COLLINS HS,2014,69,27,0.391
610499,COLLINS HS,2015,51,21,0.412
610499,COLLINS HS,2017,48,26,0.542
610499,COLLINS HS,2018,71,50,0.704
610499,COLLINS HS,2019,51,33,0.647
610499,COLLINS HS,2020,41,26,0.634
610499,COLLINS HS,2016,66,38,0.576
610513,AIR FORCE HS,2010,0,0,0
610513,AIR FORCE HS,2011,0,0,0
610513,AIR FORCE HS,2012,0,0,0
610513,AIR FORCE HS,2013,76,43,0.566
610513,AIR FORCE HS,2014,70,36,0.514
610513,AIR FORCE HS,2015,91,56,0.615
610513,AIR FORCE HS,2017,45,31,0.689
610513,AIR FORCE HS,2018,64,40,0.625
610513,AIR FORCE HS,2019,57,38,0.667
610513,AIR FORCE HS,2020,48,24,0.5
610513,AIR FORCE HS,2016,68,36,0.529
610518,AUSTIN CCA HS,2010,0,0,0
610518,AUSTIN CCA HS,2011,0,0,0
610518,AUSTIN CCA HS,2012,93,48,0.516
610518,AUSTIN CCA HS,2013,47,22,0.468
610518,AUSTIN CCA HS,2014,73,42,0.575
610518,AUSTIN CCA HS,2015,60,24,0.4
610518,AUSTIN CCA HS,2017,84,32,0.381
610518,AUSTIN CCA HS,2018,60,26,0.433
610518,AUSTIN CCA HS,2019,38,8,0.211
610518,AUSTIN CCA HS,2020,40,12,0.3
610518,AUSTIN CCA HS,2016,69,30,0.435
610524,ALCOTT HS,2010,0,0,0
610524,ALCOTT HS,2011,0,0,0
610524,ALCOTT HS,2012,0,0,0
610524,ALCOTT HS,2013,59,32,0.542
610524,ALCOTT HS,2014,63,39,0.619
610524,ALCOTT HS,2015,47,28,0.596
610524,ALCOTT HS,2017,57,47,0.825
610524,ALCOTT HS,2018,63,48,0.762
610524,ALCOTT HS,2019,48,40,0.833
610524,ALCOTT HS,2020,72,55,0.764
610524,ALCOTT HS,2016,51,33,0.647
610529,OGDEN HS,2010,0,0,0
610529,OGDEN HS,2011,0,0,0
610529,OGDEN HS,2012,0,0,0
610529,OGDEN HS,2013,78,49,0.628
610529,OGDEN HS,2014,78,50,0.641
610529,OGDEN HS,2015,113,82,0.726
610529,OGDEN HS,2017,78,68,0.872
610529,OGDEN HS,2018,84,74,0.881
610529,OGDEN HS,2019,79,68,0.861
610529,OGDEN HS,2020,124,101,0.815
610529,OGDEN HS,2016,99,78,0.788
610543,SOLORIO HS,2010,0,0,0
610543,SOLORIO HS,2011,0,0,0
610543,SOLORIO HS,2012,0,0,0
610543,SOLORIO HS,2013,0,0,0
610543,SOLORIO HS,2014,231,122,0.528
610543,SOLORIO HS,2015,217,135,0.622
610543,SOLORIO HS,2017,254,189,0.744
610543,SOLORIO HS,2018,272,200,0.735
610543,SOLORIO HS,2019,242,172,0.711
610543,SOLORIO HS,2020,241,166,0.689
610543,SOLORIO HS,2016,234,141,0.603
610547,SOUTH SHORE INTL HS,2010,0,0,0
610547,SOUTH SHORE INTL HS,2011,0,0,0
610547,SOUTH SHORE INTL HS,2012,0,0,0
610547,SOUTH SHORE INTL HS,2013,0,0,0
610547,SOUTH SHORE INTL HS,2014,0,0,0
610547,SOUTH SHORE INTL HS,2015,215,138,0.642
610547,SOUTH SHORE INTL HS,2017,120,98,0.817
610547,SOUTH SHORE INTL HS,2018,119,102,0.857
610547,SOUTH SHORE INTL HS,2019,120,99,0.825
610547,SOUTH SHORE INTL HS,2020,137,101,0.737
610547,SOUTH SHORE INTL HS,2016,116,91,0.784
610557,PATHWAYS - ASHBURN HS,2010,0,0,0
610557,PATHWAYS - ASHBURN HS,2011,48,14,0.292
610557,PATHWAYS - ASHBURN HS,2012,142,25,0.176
610557,PATHWAYS - ASHBURN HS,2013,120,19,0.158
610557,PATHWAYS - ASHBURN HS,2014,99,25,0.253
610557,PATHWAYS - ASHBURN HS,2015,96,18,0.188
610557,PATHWAYS - ASHBURN HS,2017,65,16,0.246
610557,PATHWAYS - ASHBURN HS,2018,104,20,0.192
610557,PATHWAYS - ASHBURN HS,2019,89,24,0.27
610557,PATHWAYS - ASHBURN HS,2020,47,13,0.277
610557,PATHWAYS - ASHBURN HS,2016,68,14,0.206
610558,GOODE HS,2010,0,0,0
610558,GOODE HS,2011,0,0,0
610558,GOODE HS,2012,0,0,0
610558,GOODE HS,2013,0,0,0
610558,GOODE HS,2014,0,0,0
610558,GOODE HS,2015,0,0,0
610558,GOODE HS,2017,178,129,0.725
610558,GOODE HS,2018,164,109,0.665
610558,GOODE HS,2019,203,146,0.719
610558,GOODE HS,2020,211,125,0.592
610558,GOODE HS,2016,186,123,0.661
610561,CRANE MEDICAL HS,2010,0,0,0
610561,CRANE MEDICAL HS,2011,0,0,0
610561,CRANE MEDICAL HS,2012,0,0,0
610561,CRANE MEDICAL HS,2013,0,0,0
610561,CRANE MEDICAL HS,2014,0,0,0
610561,CRANE MEDICAL HS,2015,0,0,0
610561,CRANE MEDICAL HS,2017,120,105,0.875
610561,CRANE MEDICAL HS,2018,121,92,0.76
610561,CRANE MEDICAL HS,2019,123,97,0.789
610561,CRANE MEDICAL HS,2020,106,80,0.755
610561,CRANE MEDICAL HS,2016,0,0,0
610563,BACK OF THE YARDS HS,2010,0,0,0
610563,BACK OF THE YARDS HS,2011,0,0,0
610563,BACK OF THE YARDS HS,2012,0,0,0
610563,BACK OF THE YARDS HS,2013,0,0,0
610563,BACK OF THE YARDS HS,2014,0,0,0
610563,BACK OF THE YARDS HS,2015,0,0,0
610563,BACK OF THE YARDS HS,2017,243,178,0.733
610563,BACK OF THE YARDS HS,2018,250,210,0.84
610563,BACK OF THE YARDS HS,2019,237,191,0.806
610563,BACK OF THE YARDS HS,2020,261,208,0.797
610563,BACK OF THE YARDS HS,2016,0,0,0
610564,DISNEY II HS,2010,0,0,0
610564,DISNEY II HS,2011,0,0,0
610564,DISNEY II HS,2012,0,0,0
610564,DISNEY II HS,2013,0,0,0
610564,DISNEY II HS,2014,0,0,0
610564,DISNEY II HS,2015,0,0,0
610564,DISNEY II HS,2017,106,99,0.934
610564,DISNEY II HS,2018,92,74,0.804
610564,DISNEY II HS,2019,82,69,0.841
610564,DISNEY II HS,2020,105,78,0.743
610564,DISNEY II HS,2016,0,0,0
610565,CAMELOT - EXCEL ENGLEWOOD HS,2010,0,0,0
610565,CAMELOT - EXCEL ENGLEWOOD HS,2011,0,0,0
610565,CAMELOT - EXCEL ENGLEWOOD HS,2012,0,0,0
610565,CAMELOT - EXCEL ENGLEWOOD HS,2013,0,0,0
610565,CAMELOT - EXCEL ENGLEWOOD HS,2014,40,4,0.1
610565,CAMELOT - EXCEL ENGLEWOOD HS,2015,77,6,0.078
610565,CAMELOT - EXCEL ENGLEWOOD HS,2017,62,9,0.145
610565,CAMELOT - EXCEL ENGLEWOOD HS,2018,65,8,0.123
610565,CAMELOT - EXCEL ENGLEWOOD HS,2019,65,11,0.169
610565,CAMELOT - EXCEL ENGLEWOOD HS,2020,73,8,0.11
610565,CAMELOT - EXCEL ENGLEWOOD HS,2016,65,15,0.231
610568,PATHWAYS - AVONDALE HS,2010,0,0,0
610568,PATHWAYS - AVONDALE HS,2011,0,0,0
610568,PATHWAYS - AVONDALE HS,2012,0,0,0
610568,PATHWAYS - AVONDALE HS,2013,0,0,0
610568,PATHWAYS - AVONDALE HS,2014,51,10,0.196
610568,PATHWAYS - AVONDALE HS,2015,54,9,0.167
610568,PATHWAYS - AVONDALE HS,2017,61,16,0.262
610568,PATHWAYS - AVONDALE HS,2018,76,18,0.237
610568,PATHWAYS - AVONDALE HS,2019,56,15,0.268
610568,PATHWAYS - AVONDALE HS,2020,60,11,0.183
610568,PATHWAYS - AVONDALE HS,2016,75,16,0.213
610569,OMBUDSMAN - NORTHWEST HS,2010,0,0,0
610569,OMBUDSMAN - NORTHWEST HS,2011,0,0,0
610569,OMBUDSMAN - NORTHWEST HS,2012,0,0,0
610569,OMBUDSMAN - NORTHWEST HS,2013,0,0,0
610569,OMBUDSMAN - NORTHWEST HS,2014,7,,
610569,OMBUDSMAN - NORTHWEST HS,2015,45,17,0.378
610569,OMBUDSMAN - NORTHWEST HS,2017,64,25,0.391
610569,OMBUDSMAN - NORTHWEST HS,2018,59,17,0.288
610569,OMBUDSMAN - NORTHWEST HS,2019,66,22,0.333
610569,OMBUDSMAN - NORTHWEST HS,2020,74,17,0.23
610569,OMBUDSMAN - NORTHWEST HS,2016,64,12,0.188
610570,OMBUDSMAN - SOUTH HS,2010,0,0,0
610570,OMBUDSMAN - SOUTH HS,2011,0,0,0
610570,OMBUDSMAN - SOUTH HS,2012,0,0,0
610570,OMBUDSMAN - SOUTH HS,2013,0,0,0
610570,OMBUDSMAN - SOUTH HS,2014,0,0,0
610570,OMBUDSMAN - SOUTH HS,2015,39,5,0.128
610570,OMBUDSMAN - SOUTH HS,2017,78,19,0.244
610570,OMBUDSMAN - SOUTH HS,2018,95,21,0.221
610570,OMBUDSMAN - SOUTH HS,2019,88,16,0.182
610570,OMBUDSMAN - SOUTH HS,2020,90,11,0.122
610570,OMBUDSMAN - SOUTH HS,2016,89,21,0.236
610571,OMBUDSMAN - WEST HS,2010,0,0,0
610571,OMBUDSMAN - WEST HS,2011,0,0,0
610571,OMBUDSMAN - WEST HS,2012,0,0,0
610571,OMBUDSMAN - WEST HS,2013,0,0,0
610571,OMBUDSMAN - WEST HS,2014,22,3,0.136
610571,OMBUDSMAN - WEST HS,2015,54,4,0.074
610571,OMBUDSMAN - WEST HS,2017,59,11,0.186
610571,OMBUDSMAN - WEST HS,2018,44,6,0.136
610571,OMBUDSMAN - WEST HS,2019,54,16,0.296
610571,OMBUDSMAN - WEST HS,2020,43,7,0.163
610571,OMBUDSMAN - WEST HS,2016,70,11,0.157
610587,DYETT ARTS HS,2010,0,0,0
610587,DYETT ARTS HS,2011,0,0,0
610587,DYETT ARTS HS,2012,0,0,0
610587,DYETT ARTS HS,2013,0,0,0
610587,DYETT ARTS HS,2014,0,0,0
610587,DYETT ARTS HS,2015,0,0,0
610587,DYETT ARTS HS,2017,0,0,0
610587,DYETT ARTS HS,2018,0,0,0
610587,DYETT ARTS HS,2019,0,0,0
610587,DYETT ARTS HS,2020,125,71,0.568
610587,DYETT ARTS HS,2016,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2010,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2011,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2012,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2013,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2014,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2015,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2017,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2018,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2019,0,0,0
610593,OMBUDSMAN - ROSELAND HS,2020,22,0,0
610593,OMBUDSMAN - ROSELAND HS,2016,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2010,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2011,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2012,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2013,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2014,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2015,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2017,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2018,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2019,0,0,0
610594,PATHWAYS - HUMBOLDT PARK HS,2020,10,1,0.1
610594,PATHWAYS - HUMBOLDT PARK HS,2016,0,0,0
